id,tweet_id,created_at_tweet,favorite_count,retweet_count,sensitive,no_hashtags,no_mentions,no_urls,no_media,engagement,effective_length,polarity,subjectivity,average_engagement,common_words,common_ht_words,common_hts,partition,core,katz,betweenness,authority,hubs,pagerank,screen_name,followers,friends,verified,description,created_at_account,listed,tipo
97061870,907382264069279000,late night,9,9,FALSE,0,0,1,0,18,97,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,900496056835768000,late night,0,0,FALSE,1,0,0,1,0,120,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,899040535700271000,late night,5,4,FALSE,1,0,1,1,9,120,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,897173894821548000,night,4,2,FALSE,1,0,1,1,6,113,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,894924068905943000,afternoon,10,12,FALSE,0,0,1,1,22,85,0,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,791057790563454000,late night,3,5,FALSE,0,1,1,0,8,95,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787060742948356000,late night,12,5,FALSE,1,0,0,1,17,120,0.375,0.75,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787059004795125000,late night,11,14,FALSE,1,0,0,1,25,142,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787052470862315000,late night,5,8,FALSE,1,0,0,1,13,104,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787050176112422000,night,0,3,FALSE,0,0,1,0,3,113,0,0.2208,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787047459692417000,night,7,6,FALSE,1,0,0,1,13,146,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787044477974306000,night,9,9,FALSE,0,0,0,1,18,137,0.25,0.2833,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787041629999857000,night,7,11,FALSE,1,0,0,1,18,64,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787040715415162000,night,1,5,FALSE,0,0,0,1,6,90,-0.5,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787039714213785000,night,4,4,FALSE,0,1,0,1,8,67,0.425,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787039576930017000,night,3,1,FALSE,1,0,0,1,4,100,-0.1,0.5333,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787039576175050000,night,2,3,FALSE,1,0,0,1,5,33,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787027175543336000,night,3,4,FALSE,0,1,0,1,7,61,0.375,0.75,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787026351643627000,night,12,9,FALSE,1,1,0,1,21,59,1,1,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787024737620881000,night,11,11,FALSE,1,0,1,1,22,91,1,1,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787021784423993000,night,20,3,FALSE,1,0,1,1,23,109,0,0.125,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787020381282504000,night,16,6,FALSE,1,0,0,1,22,114,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787019747351298000,night,17,4,FALSE,0,0,1,1,21,107,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787017611536130000,night,5,3,FALSE,0,0,1,0,8,54,-0.2,0.8,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787014592065105000,night,5,10,FALSE,1,0,0,1,15,140,-0.8,1,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787013165179609000,night,4,4,FALSE,0,0,0,1,8,132,0.6,0.95,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787011721001140000,night,6,1,FALSE,0,0,1,0,7,113,0,0.55,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787010642125389000,night,5,2,FALSE,0,0,0,1,7,75,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787008606524809000,night,2,4,FALSE,1,0,1,0,6,106,0.1364,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787005901089767000,night,11,16,FALSE,1,0,0,1,27,120,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,787001100167684000,afternoon,5,5,FALSE,1,0,0,1,10,81,0.3333,1,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786999370558349000,afternoon,4,5,FALSE,1,0,0,1,9,130,0.2675,0.645,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786997955794534000,afternoon,13,1,FALSE,1,0,0,1,14,114,0.1455,0.7667,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786993694650097000,afternoon,10,7,FALSE,1,0,0,1,17,130,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786991193410396000,afternoon,6,2,FALSE,0,1,0,1,8,76,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786961804857573000,afternoon,3,3,FALSE,1,0,1,0,6,101,0.1,0.3,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786725711449100000,late night,9,3,FALSE,0,0,0,1,12,127,0.3182,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786718165522710000,late night,9,8,FALSE,1,0,0,1,17,123,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786703307289092000,late night,2,8,FALSE,0,0,0,1,10,128,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786680651202322000,night,21,11,FALSE,0,0,0,1,32,107,0.5,0.625,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786286444960706000,night,5,7,FALSE,0,0,1,1,12,108,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,786214895436070000,afternoon,1,6,FALSE,0,0,1,0,7,67,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,785978297113083000,late night,1,1,FALSE,0,0,1,0,2,95,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,785952123351605000,night,0,1,FALSE,0,0,1,0,1,70,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,785843451631923000,afternoon,0,0,FALSE,0,0,2,0,0,74,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,780709688547639000,morning,4,6,FALSE,0,0,1,0,10,115,0.2,0.65,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,780708762218881000,morning,4,4,FALSE,0,0,1,0,8,115,0.2,0.65,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,768478614744543000,afternoon,0,1,FALSE,0,0,1,0,1,113,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,768478317305532000,afternoon,1,0,FALSE,2,0,1,0,1,119,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,766734974267645000,night,2,3,FALSE,0,0,1,1,5,90,0,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,766698698332004000,afternoon,3,1,FALSE,0,0,1,0,4,111,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,763863221635780000,late night,1,0,FALSE,0,1,1,0,1,47,0.1,0.4,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,763863094594502000,late night,1,0,FALSE,0,0,1,0,1,53,0.1,0.4,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,763784167968473000,afternoon,4,3,FALSE,0,0,1,0,7,115,0.25,0.5,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,752495542517850000,afternoon,1,0,FALSE,0,0,1,0,1,27,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
97061870,748354271393964000,early morning,6,2,FALSE,0,0,1,0,8,57,0,0,10.94666667,"[('soytedxbogota', 45), ('dx', 27), ('hambre', 25)]","[('soytedxbogota', 44), ('hambre', 15), ('dx', 12)]","[('soytedxbogota', 44), ('SinHambre', 15), ('biencomun', 11)]",1,31,0.026158336,4509.425543,0.000820654,0.001187488,0.000837332,TEDxBogota,21154,123,TRUE,Ideas de colombianos que valen la pena ser difundidas y que están «moviendo al mundo».,2009,327,entretenimiento
