id,screen_name,followers,friends,verified,description,created_at,listed,tipo
105835588,AlejandroGar21,21062,46,FALSE,Actor  Instagram: @AlejandroGarciaActor,2010,20,entertainment
105931327,Superservicios,64282,389,TRUE,Protegemos tus derechos y promovemos tus deberes como usuario de acueducto  alcantarillado  aseo  energía y gas. 01-8000-910305 sspd@superservicios.gov.co.,2010,259,government entity
105994647,Jacobojeda,26289,6500,FALSE,Publicista  Realizador Audiovisual y Fotógrafo. Coca-Cola  Cine y Música los placeres de mi vida. Enamorado de mi equipo @SantaFe,2010,39,personal
106297032,mejorenbici,32520,687,FALSE,Promovemos el uso de la bici como medio de transporte y mejoramos la calidad de vida de las personas y el medio ambiente. #MovimientoSostenible 💚 MÁS INFO LINK👇,2010,562,company
106748209,Finanzas_P,130435,176,TRUE,Consejos financieros para ahorrar  invertir y mejorar su economía. También en https://t.co/XFSeeKHVDc,2010,1374,informative
107116858,vozespinosa,61097,433,FALSE,#Locutora🎙 #Vocalcoach #Emprendedora 🍀🎒💰📱 #Mamá ❤Martina❤Luciana 😍,2010,330,personal
107279177,Fulania,28345,337,FALSE,Hormonalmente alterada.,2010,228,personal
107872724,BogotaFC,21440,214,FALSE,Cuenta oficial de Bogotá Fútbol Club - Para nosotros es un orgullo llevar el nombre de la ciudad más importante del país.,2010,126,sports
108644499,ligapostobon,1443992,220,FALSE,Somos un medio de comunicación deportivo con la mejor y más completa información de fútbol  ciclismo y patinaje los 365 días al año.,2010,2145,sports
108711532,idubogota,98250,293,TRUE,Instituto de Desarrollo Urbano de Bogotá. Ejecutamos obras viales y de espacio público. Web interactiva https://t.co/QSKoqCq2S2,2010,496,government entity
108717093,EnriquePenalosa,1901280,862,TRUE,Alcalde Mayor de Bogotá D.C. 2016 - 2019 Instagram: https://t.co/iaqnIrKYXZ,2010,2394,politics
108977809,UninorteCO,60897,321,TRUE,Cuenta oficial de la Universidad del Norte. Esta es la casa que enseña a triunfar. Vigilada Mineducación.,2010,250,education
109063631,Andres_C_de_Res,42953,800,FALSE,Restaurante  Bar  Atípico Locombiano. +571 8612233  5893880 y 5893889. Se atiende también por #AndrésDC #AndrésCarnedeRes #LaPlazadeAndrés #AndrésExprés,2010,181,entertainment
110172301,elaguiladescalz,432995,696,FALSE,Agrupación teatral de Medellín  Colombia. Instagram: @elaguiladescalza Facebook: Grupo El Águila Descalza Youtube: El Águila Descalza,2010,229,entertainment
110259026,CulturaenBta,161763,548,TRUE,Secretaría de Cultura  Recreación y sports de Bogotá. #CulturaEnBogotá #DescubreBogotá #EstímulosCulturaBogotá,2010,774,government entity
110301465,rockalparquefes,141888,651,FALSE,El Festival Gratuito Más Grande De Latinoamérica,2010,523,evento
110470222,UmbroColombia,48859,205,FALSE,Marca inglesa especialista en Fútbol creada en 1924,2010,101,company
110519660,AerolineaSatena,105013,4307,TRUE,Sitio Oficial. COLOMBIA nuestro mejor Destino!  Contact Center: (571) 6052222 / 018000912034 - WhatsApp 3138816419,2010,267,company
110590953,JhonMiltonR,30959,342,FALSE,Ingeniero Industrial  fundador de Misión Paz y Universidad CUDES  Senador de la República de Colombia 2018-2022  y cofundador de https://t.co/mIO1YhkZq5,2010,88,politics
110758478,Supersalud,79746,2074,FALSE,Cuenta oficial de la Superintendencia Nacional de Salud. ¡Síguenos en Facebook|supersalud - Linea de atención: 01 8000 513 700 en Bogotá,2010,321,government entity
110787295,laxmasmusica,719367,72,TRUE,'La Nación de Más Música' - 103.9 FM 📻,2010,849,radio
110821941,RTVCco,112493,5974,TRUE,Somos el Sistema de Medios Públicos de Colombia @SenalColombia @InstitucionalTV @RadNalCo @Radionica @SenalMemoria @RTVCPlay Contenidos culturales y educativos.,2010,558,government entity
111009302,BELKYARIZALA,142593,9228,FALSE,#elalmanotienecolor @UnicefColombia @UEenColombia,2010,130,personal
111171547,Amanditaavellag,49032,1420,FALSE,Mama de Emilio y Federico. Esposa de Jimmy. Lema: Tiempo de sobra nos va a faltar! Periodista,2010,87,journalism
111356236,camaracomerbog,85857,3051,TRUE,La Cámara de Comercio de Bogotá está comprometida con los companyrios de Bogotá y la región. Ingresa a https://t.co/gx0UI7N2bZ para inquietudes o quejas,2010,724,government entity
111622172,futbol_postobon,488434,93,FALSE,El Twitter oficial de Fútbol Postobón.,2010,471,sports
112412293,Horadelaverdad,105245,391,FALSE,Sitio de news nacionales e internacionales. Transmitimos a través de @RadioRedCo: Bogotá 970 A.M.  Medellín 710 A.M.  Cali 1200 A.M.,2010,442,news
112756961,BlogVerdolaga,393317,803,FALSE,El sitio con la información más completa y actualizada de todo el acontecer del equipo y la hinchada de Atlético Nacional | Contacto: blogverdolaga1@gmail.com,2010,680,sports
112829676,CINEP_PPP,24527,2329,FALSE,47 años investigando temas relacionados con #DDHH  #MovimientosSociales  #Conflicto  #Violencia  #Paz y #Desarrollo. Obra social de @JesuitasCol,2010,280,personal
113127283,ArchivoGeneral,26830,1062,TRUE,Custodiamos  protegemos y ponemos al servicio de todos  la historia de los colombianos plasmada en documentos. Adscritos a @mincultura,2010,328,informative
113451138,PrensaUN,249647,512,FALSE,En UN Periódico Digital converge la producción radiofónica de UN Radio y audiovisual de UN televisión  productos de Unimedios de amplia trayectoria.,2010,992,journalism
113739211,OPSOMS_Col,26831,2623,TRUE,Trabajamos para mejorar y proteger la salud de las personas. Oficina regional de @opsoms en Colombia. #SaludParaTodos,2010,249,government entity
114469124,PLinero,2990689,95,TRUE,Caribe Universal. Apasionado por la vida  por el fútbol  por los vallenatos  por la gente y por mi Señor Jesús. Dr. en  Educación NSU Florida.,2010,6991,personal
114499505,Valdedrama,24391,658,FALSE,Las circunstancias dejaron de caer bajo sólo para estar a mi altura. Whisky  cocktails  new journalism and jueves enthusiast.,2010,182,personal
114577790,ClavijoAndres83,23503,4140,TRUE,Candidato al Concejo por @PartidoVerdeCol Soy #ElConcejalDeClaudia que trabaja por #UnaVisiónColectiva para #Bogotá #AlConcejoVotoPor el 🌻3️⃣0️⃣ #Soy30Verde,2010,135,politics
114766106,TVyNovelasCol,597721,1523,TRUE,TVyNovelas es la revista líder en el mundo del entertainment. Nadie conoce mejor a los famosos. https://t.co/OIXAXsJj39,2010,1073,gossip
114827301,FCEColombia,192333,1007,FALSE,,2010,354,government entity
114862548,GonzaloAndresM,103254,199,FALSE,companyrio  abogado  columnista y escritor. No a la corrupción y política tradicional. Businessman  lawyer  columnist and writer.,2010,348,journalism
114873372,BomberosBogota,89627,548,TRUE,U.A.E. Cuerpo Oficial Bomberos de Bogotá D.C. Para reportar una emergencia llame al 123. 🚒 Bogotá Fire Department. In case of emergency call 123.,2010,499,government entity
114918033,AmarantaHank,352814,1289,FALSE,Periodista  escritora y exactriz porno. Tengo una Fiesta Privada  una Escuela Porno y un canal de podcast en #spotify y #youtube,2010,774,entertainment
115074931,TMETROPOLITANO,46506,1245,FALSE,Bienvenidos al Teatro Metropolitano  donde encontrarás los mejores eventos culturales de Medellín,2010,125,government entity
115160353,luisroguzman,178798,2152,TRUE,Entendiendo cada vez más que todo toma su propio curso. Receptivo y alerta. Y Boricua de pura cepa. Management @cmx_mexico PR @el_lanco @luisrobertoguzman,2010,387,personal
116320399,CruzEscribiente,65288,2866,FALSE,Antropologo UNAL Magister en Historia  Candidato PHD H. Arte. #ExpedientesXColombia Tv y Radio  Mis personales no reflejan la posición de mis empleadores.,2010,108,personal
116332298,invertirmejor,242581,28,FALSE,#EducaciónFinanciera e #Inversiones por #Internet. Inquietudes en comunicaciones@invertirmejor.com. Términos y Condiciones en https://t.co/0rHxUTj0M5,2010,1149,informative
116337176,HardRockBog,76056,1122,FALSE,Instagram @HardRockbogota #HardRockBogota #ThisIsHardRock #LegendaryBurgers #FamousDrinks #LiveMusic #RockShop ROCK,2010,309,company
116476719,PartidoVerdeCoL,150032,15997,FALSE,Cuenta Oficial Alianza Verde Colombia,2010,945,politics
116518454,cejaspobladas,2256635,3505,TRUE,No estoy de mal genio  son las cejas. Iba a ser mejor que Messi pero me lesioné #12Apostoles Contacto: ricardoquevedoinfo@gmail.com instagram: cejaspobladas,2010,1538,personal
116633016,DiegoTrujilloD,162764,425,TRUE,Actor colombiano.,2010,194,entertainment
116917364,mundociclistico,52332,2948,FALSE,El portal del ciclismo Colombiano y Mundial. 40+ años dedicados a nuestros ESCARABAJOS.,2010,496,sports
116925166,Banrepcultural,53698,2106,FALSE,Red cultural del @BancoRepublica en 29 ciudades 🇨🇴. En Bogotá somos: Biblioteca Luis Ángel Arango #BLAA  #MuseoDelOro  #CasaDeMoneda  #MuseoBotero y #MAMU.,2010,455,government entity
117109734,CaracolTV,3983565,2865,TRUE,Tú nos ves  Caracol te ve | @yomellamo 8:00 p.m. #BolívarLaSerie 9:00 p.m. #LaLeySecreta 10 p.m. #ElSeñorDeLosCielos 11 p.m.,2010,5209,news
117857582,miguelAPalta,15919,7933,FALSE,Periodista  https://t.co/Aer4IJTLOa  Cali  Colombia 1  P.M Lunes a Viernes  mapalta@90minutos.co  Papà de Wanda y Miguel Alejandro  por ellos  todo.,2010,96,journalism
117873249,EspectadorBlogs,477170,18686,FALSE,Blogs y reportes ciudadanos. #BlogDelDía #ReporteroEE #TwitterDenuncia #HayPlan #LeCantoLaTabla #DosisMínima,2010,1687,news
117873666,calderonwiliams,15489,2059,FALSE,Magíster journalism y Comunicación Digital Universidad De La Sabana. Periodista Universidad Los Libertadores.  Director Unisabana Medios. Panelista La Fm,2010,132,personal
118728468,jromerosportss,26689,952,FALSE,Periodista deportivo de Atlántico en news. Presentador de Pasión Rojiblanca y Asesor en Comunicaciones.,2010,97,sports
118906931,SylvanaGomez,89473,683,FALSE,Al aire #Mañanas92 @somosla92🤘🎙️ Periodista de entertainment 🇨🇴🇨🇴 Radio y TV 🏃‍♀️🏃‍♂️ CORRIENDO DE CABEZA 🍍🌮 @1919RECETARIO,2010,464,sports
118920290,alcaldiapasto,17807,1252,FALSE,Cuenta oficial de la Alcaldía de Pasto. Un municipio incluyente que se forja con el esfuerzo de todos.,2010,119,government entity
119431745,SectorMovilidad,1399028,629,TRUE,Información oficial de la Secretaría de Movilidad de Bogotá y sus entidades adscritas. Reclamos  consultas y denuncias en la línea 195. Gobierno de la ciudad.,2010,1049,informative
120085314,Tu_patrona,20647,777,FALSE,💛📻🎙. BBC. Former @WRadiocolombia UK correspondent. @Radionica ig: @Tu_patrona,2010,136,personal
120151795,JuanitaGomezL,34103,1786,FALSE,Periodista y Presentadora. De Manizales  Colombia. #journalist & #tvanchor,2010,121,journalism
120152810,roimos,102233,2090,FALSE,🇨🇴Adm. de companys!!! en mis ratos libres duermo  el resto de tiempo soy “desempleado”. AntiUribista😎. I ❤️ gym,2010,126,personal
120532411,gabrielblancoi,52599,3390,FALSE,Representante de artistas.Cubano naturalizado mexicano   residente colombiano y ciudadano de el mundo,2010,105,personal
120626653,CarolinaECOVIDA,26985,2615,FALSE,Periodista  blogger de estilo de vida ecológico y saludable  earthguardian,2010,372,journalism
120805318,DanielPalam,22171,4008,TRUE,Concejal de Bogota  Ex Presidente @ConcejoDeBogota | @CeDemocratico| Politólogo @FIU| Máster Gobierno @harvard | experto seguridad #BogotáSegura,2010,80,politics
121471258,JavierRamirezE,648915,1270,TRUE,@UnColorALaVez #UnColorALaVez 🌈- Pase por aquí y lea un poco de mi vida. -YouTube Instagram: @JavierRamirezE contactojavierre@gmail.com,2010,295,personal
121486498,CRISTOVISION,23343,306,FALSE,Canal Oficial de la Iglesia Católica en Colombia. Cristovisión  para ver el mundo con los ojos de Jesús.,2010,150,religion
121537176,ICETEX,78846,2385,TRUE,Entidad del Estado colombiano que promueve la Educación Superior a través del otorgamiento de créditos educativos https://t.co/ypBtZIQYsG,2010,408,government entity
122422941,OlimpicoCol,117123,726,TRUE,Cuenta oficial del Comité Olímpico Colombiano. Nuestro compromiso: desarrollar  proteger y promover el Movimiento Olímpico.,2010,425,government entity
122480792,LaSeniorSerie,140581,51,FALSE,¡Esta youtuber está a un clic del amor! https://t.co/imkMYVyGBW,2010,647,personal
122495812,TuBoletaNews,718284,5760,TRUE,Sitio Líder en venta de Boletería a nivel Nacional.  Encuéntranos también en facebook: Tuboleta.comsite oficial,2010,791,informative
122960146,zonacero,245645,2304,FALSE,Portal de news de Barranquilla  la Región Caribe  Colombia y el mundo.,2010,444,news
123284016,OrregoRicardo,246018,1308,FALSE,Jefe de sportss - Presentador news Caracol/Equipo Gol Caracol y Blu Radio/En Instagram @orregoricardo 🤓🙏🏼❤⚽️🚵🎾⚾️🏀🥊🏋🏌🏻‍♀️🥋🎤🎥🔥,2010,707,personal
123573420,DrLadilla,399865,1396,TRUE,Acá se le saca humor a todo. Para ser hay que ejercer. abogado y marketing de influencia. contacto @DrPadillaCh dr.padillach@gmail.com Quillero,2010,1675,personal
123594022,CabasMusica,69035,3025,FALSE,TW Oficial de Andrés Cabas. #Valiente https://t.co/qzpVMQQK5n ♬ #STAY con @itsYONAS https://t.co/cKq9KFtVCO ♬ Contacto Colombia: tel(57)3168747944,2010,229,entertainment
123716841,WALTERSILVA_,62540,27,FALSE,Cantautor de Joropo de los Llanos Orientales Colombianos - Dos Nominaciones Grammy Latino. https://t.co/6IRFOcUQwC…,2010,144,entertainment
123731499,dani3palaciosdj,612028,27642,TRUE,Locutor de La Mega  Amante de lo paranormal   DJ  Viajero  Escritor  Amante de los animales  América 👹.          Contratos: daniel3pa@gmail.com,2010,1747,entertainment
123737099,CarteLdeLaMega,1389629,2617,TRUE,El Cartel de La Mega: Daniel Trespalacios  Carlos Mira y Juan Pa Laguna de Domingo a Jueves desde las 7:00 pm,2010,2871,radio
123953576,ktronixcolombia,43532,484,FALSE,Cuenta oficial de Ktronix. Somos la primera tienda especializada en tecnología y electrodomésticos de Colombia. Síguenos en Facebook: https://t.co/9H3chTEPI2,2010,196,company
123972285,areacucuta,42425,335,FALSE,Doce Años al servicio de Los Norte Santandereanos  Comunicando e informado el día a día de nuestro acontecer Regional y Local  Medio Totalmente Independiente,2010,127,news
123995688,ucentralbogota,36146,1546,TRUE,Institución de educación superior con Acreditación Institucional de Alta Calidad.  https://t.co/ER0KoOQuEL 👈,2010,197,education
124236169,VelezMauricio,279754,1546,FALSE,Herrador de profesión . vaquero de corazón  amor profundo por los caballos. #sangeronimoranch #tvhost #actor,2010,315,personal
124355265,CGurisattiNTN24,589444,925,TRUE,Periodista colombiana | Directora del Canal Internacional de news @NTN24 | Entrevistas| investigaciones|Reportajes| Dirige el programa @LaNocheNTN24,2010,1476,journalism
124492052,igacColombia,57681,2211,TRUE,Somos la entidad encargada de producir la información geográfica  cartográfica  agrológica  catastral y de tecnologías geoespaciales de Colombia.,2010,312,company
124809915,FabianSanabriaS,27215,188,FALSE,Antropólogo y Doctor en Sentertainmentlogía. Explorador de lo virtual y lo cotidiano. Amante de los felinos y sus ronroneos... Profesor universitario y escritor.,2010,165,personal
125143429,GuerraEnRED,43830,398,FALSE,Cristo Fan | Consultor Político Digital | Miembro fundador de AICODI | El león en la jungla de las redes sociales.,2010,166,personal
125360958,MALEJA_RESTREPO,501414,1355,TRUE,YOUTUBE https://t.co/0qZE7XqMEN INSTAGRAM https://t.co/7I0eo6lwvL,2010,1447,personal
125446996,josasc,37141,4188,FALSE,Periodista colombiano  fanático del fútbol.  Subeditor de sportss de EL TIEMPO.,2010,259,journalism
125749584,RICOGabriel,56416,1940,FALSE,Columnista Ambiental periódico ADN.                Doctor Relaciones Internacionales Universidad Rey Juan Carlos-España.,2010,177,journalism
125786958,estefaniapidu,15190,143,FALSE,Actriz | Creadora de https://t.co/vdKBftTNpt | https://t.co/vyjLdOWCfh,2010,31,entertainment
125981120,EduardoLuisFut,290884,1396,TRUE,Presentador en @NTN24. Narrador y periodista @sportssRCN y @WINSportsTV. Preparen apunten fueeeeGol  Pidan Domiciliooo,2010,288,sports
126204564,lafm,2178697,418,TRUE,Las news más importantes de Colombia y el mundo  Los mejores éxitos de los 80  90 y milenio   #MePasoALaFM,2010,4548,news
126671124,CesareldeTabio,34614,914,FALSE,Periodista. 🌎Tabio  Cundinamarca  Colombia. 📣Contador de historias. ☕ Adicto al café. 👦🏼Papá chevere. 🌳En @canaltrececo #somosregion. personales personalES,2010,118,journalism
126672796,COL_EJERCITO,825800,916,TRUE,Bienvenidos a la cuenta oficial del Ejército Nacional de Colombia - Welcome to the official Colombian Army account #HéroesBicentenarios,2010,1751,government entity
126832572,ClaraLopezObre,355052,624,TRUE,Ante todo ciudadana  orgullosamente Colombiana. Defensora del proceso de #paz. Comprometida con el pago de la #DeudaSocial.,2010,1019,politics
127031243,LDSoficial,335464,305,FALSE,Barra popular de Atlético Nacional de Medellín  el más grande y popular de Colombia.,2010,339,sports
127265380,Bandadeportiva,46346,6,FALSE,Fútbol Visitante con América  D.Cali y Orsomarso 📡🎙📻 Programa 1:00 a 3:00 pm Radio Red RCN 1.200am y PlussFm 96.0 - 🗣🎙📻Transmisiones Antena2 RCN 1.030am,2010,117,sports
127588840,centromemoria,30139,471,TRUE,El Centro de Memoria  Paz y Reconciliación es un espacio para la promoción de la memoria histórica que permita el reconocimiento de los derechos de las víctimas,2010,222,government entity
127925615,luisfelipehenao,48615,1484,TRUE,Antioqueño  Abogado  Ex Ministro de Vivienda Ciudad y territorio,2010,238,politics
127951739,juandacaribeco,59355,60,FALSE,Comediante Colombiano,2010,100,entertainment
127973382,JhonHenryR,91266,79094,FALSE,Anhelar es mi verbo Toujours avec Dieu--- Bacteriólogo   Nostalgico  romántico  melancólico y sarcástico.,2010,175,personal
128009878,Johana_Bahamon,506806,191,FALSE,MADE IN PRISON®️ #SegundasOportunidades #CárcelesProductivas @Accion_Interna contacto: johana.bahamon@accioninterna.com https://t.co/u9NRj3wGrp,2010,587,personal
128020050,DIARIOsportsS,99784,11462,FALSE,EL PRIMER DIARIO DEPORTIVO DE LA COSTA CARIBE DE COLOMBIA. ¡EL sports EN UN CLICK! DIRECTOR HUGO ILLERA,2010,453,sports
128039798,Noridaoficial,127387,789,TRUE,Actriz Colombiana Co-founder y Productora General en @Festivercol Emprendimiento creativo. Gatólica. Manager https://t.co/eN17F7aGHQ,2010,275,entertainment
128248719,Tuiteretera,24753,4255,FALSE,Trabajo en #SocialMedia #MarketingDigital AMO los perros  adoro los animales. Soy una bailarina frustrada  futbolera  ando en bicicleta y tengo el corazón azul.,2010,389,personal
128342805,titopuccettic,793635,2579,FALSE,Comunicador Social y Periodista de la Javeriana de Bogotá. Relator de fútbol  conductor de televisión y radio. DIRECTV y Blu Radio. Instagram @titopuccettic,2010,1618,sports
129027166,FelipeAcevedoM,60471,31845,FALSE,Pasate por mi instagram y me dices qué te parece. 😅😄  Desarrollador.  Visita https://t.co/xLAM9wn56Z  https://t.co/cIavzxeD3i,2010,149,personal
129683990,juanauribep,37070,1407,TRUE,Escritora tv : Bolívar  Una lucha admirable / La Niña / Tiempos Difíciles/ El Inútil/ De Pies a Cabeza. Productora : Escobar el Patrón del Mal. Cuenta personal.,2010,144,personal
129834397,RazonPublica,103487,1470,FALSE,Revista colombiana de análisis sobre asuntos públicos. Suscríbete https://t.co/catar4Vat9 Para saber en serio lo que pasa en Colombia.,2010,1065,informative
129858259,KAsalcedoflores,62007,1674,FALSE,Periodista Venezolana en Bogotá. Locutora. Conferencista. Presentadora de TV. Reportera para @testigodirecto transmitido por @caracolinternac,2010,292,journalism
130359251,CesarEscola,210745,396,TRUE,Músico y presentador Colombo-Argentino. Jurado en Yo me llamo. Contacto y contrataciones: kilombo@kilombo.com.co,2010,300,entertainment
130507583,AnatoNacional,26158,2576,FALSE,Cuenta oficial de la Asociación Colombiana de Agencias de Viajes y Turismo. Síguenos en https://t.co/mRU2Zuigkk,2010,211,company
130552714,DjDianamedina,40799,1517,TRUE,Sí  soy la que se ríe a carcajadas. Amo la comida y la música. Los DJ's somos los oídos del mundo. En radio y TV. Incoherente. IG: @DjDianaMedina,2010,125,entertainment
130628574,Justiciaypazcol,34045,622,FALSE,Promovemos la afirmación de derechos civiles  políticos  sociales  ambientales  paz  género interdisciplinarmente en comunidades y grupos vulnerados y (bles),2010,347,government entity
130713716,MgJuanPAmaya,21659,4605,FALSE,Mayor General Ejército Nacional de Colombia.,2010,61,personal
130907050,DolarColombia,23963,11,FALSE,Robot que publica el valor del dólar en Colombia.,2010,130,informative
130943731,CaroyCuervo,18736,1151,TRUE,Instituto creado para promover la investigación científica en los campos de la filología  la lingüística  los estudios literarios  y la historia cultural.,2010,249,company
131273553,MinAmbienteCo,524339,1246,TRUE,Ministerio de Ambiente y Desarrollo Sostenible de Colombia. PQRSD: servicioalciudadano@minambiente.gov.co,2010,1564,government entity
131596061,mindefensa,627860,1412,TRUE,Perfil Oficial - Ministerio de Defensa Nacional de la República de Colombia. Ministro Guillermo Botero Nieto @GuillermoBotero,2010,1750,government entity
132095257,TrendsBogota,20071,3702,FALSE,En tiempo real las tendencias de Bogotá,2010,241,informative
132297282,CODHESColombia,23552,867,FALSE,La Consultoría para los Derechos Humanos y el Desplazamiento  CODHES  promueve el respeto de los derechos de las víctimas de Colombia,2010,277,government entity
132522561,Karlaarcila,15462,1935,TRUE,Mamá  caleňa y Directora Unidad Investigativa @newsRCN,2010,95,personal
132937730,AdrianaLucia,462996,379,TRUE,🇨🇴Cantautora colombiana. -El autor y dueño de mis triunfos ha sido Dios y no yo. ☎️(+57) 3102029686. 🎬#VOLVERACOMENZAR ¡Disponible ya!,2010,789,entertainment
133112225,FuerzasMilCol,368964,958,TRUE,Cuenta Oficial Fuerzas Militares de Colombia bajo el mando del señor General Luis Fernando Navarro Jiménez  Comandante General 🇨🇴,2010,493,government entity
133806755,macotal,35844,1117,FALSE,Administrador de companys Periodista  sin equipo en el exterior  hincha de todos los sportss colombianos,2010,119,personal
133935738,ArtistasFC,28459,7015,FALSE,Página Oficial de Artistas Fútbol Club Lo integran personajes famosos que juegan muy bien al fútbol y lo hacen por Objetivos Sociales! #FutbolConSentidoSocial,2010,70,sports
134538219,LINAPALMA,33272,4833,FALSE,Comunicadora Social y Periodista.  De Aracataca y Santa Marta.,2010,153,journalism
134615013,corzosilvia,474697,96,TRUE,Abogada  comunicadora  maestra y aprendiz. Escríbeme a contacto@silviacorzo.com  Instagram: @corzosilvia Facebook: @silviacorzo Youtube: silvia corzo,2010,1055,personal
134855279,DanielSamperO,2513784,4380,TRUE,Columnista de @revistaSemana  youtuber de 40 en #HolaSoyDanny  autor de #MiPutaObra.  FB: @danielsampero IG: @danielsamperospina Contrat: hsdcontacto@gmail.com,2010,4341,journalism
134938656,FNAraujoR,60471,1238,TRUE,Senador de la República por el Centro Democrático - cartagenero,2010,173,politics
135252488,Cataescobarr,42380,91,TRUE,Passionate about social transformation and sustainable growth. Social entrepreneur - Helping people to move from poverty to dignity - MusicFreak,2010,379,personal
135321834,MabelLaraNews,497156,3411,FALSE,Cuenta Oficial Periodista Maestría  en Ciencia Política y Relaciones internacionales.  Anchor de news.  @newsuno @caracolradio,2010,1034,journalism
135662645,catalinamaya,49251,701,TRUE,🇨🇴Colombiana 🙋🏻‍♀️Modelo 🎤Periodista 📣Productora 🏢companyria Los invitó a escuchar La Hora del Regreso de lunes a viernes en @WRadiocolombia 📻,2010,136,entertainment
135953646,UIS,72598,1033,TRUE,Página Oficial de la Universidad Industrial de Santander en Twitter #ComunidadUIS #UIS Rector: @RectorUIS En Facebook: https://t.co/fiETveKmWw,2010,263,education
136112883,EstebanSantos10,147809,1116,FALSE,Colombia 🇨🇴 | @UVA Grad: Public Policy & History | @TerpelCol ⛽️ | Instagram: EstebanSantos10,2010,180,personal
136130333,CaroCarreta,73252,3269,FALSE,Radio - Fútbol - Bicicleta. Amante fiel de una bandeja paisa! #vamosmisantafe Contacto: carolinacarrenom@gmail.com,2010,158,personal
136243285,dariomontoya,61504,1042,FALSE,Ingeniero. Embajador de Colombia en Brasil. Trabajo por Legalidad  Emprendimiento y Equidad en mi País,2010,630,personal
136515383,HectorQuinho,150071,134,TRUE,https://t.co/oKSQ7E0KmF,2010,129,personal
136677248,AlejaQuintana05,18806,3196,FALSE,🤔🤔🤔,2010,48,personal
136734908,SaintsVzla,37365,11861,FALSE,✌🏻Venezolano 🇻🇪.  Viviendo en la ciudad trasnochadora y morena: #Pereira 🇨🇴. ❤️ Literatura 📚📖  Derecho ⚖️  Locución🎙️🎧 #DDHH.,2010,193,personal
137091642,BarriosRay,75873,710,FALSE,Director de Oxigeno Bogotá 100.4 FM - Caracol Radio,2010,69,personal
137908875,ClaudiaLopez,1328051,2271,TRUE,Candidata a primera Alcaldesa de Bogotá. Orgullosa bogotana y ciudadana. ¡Vamos a inspirar  a unir y a ganar! #ClaudiaAlcaldesa 💜💚 #ConClaudiaDeUna 👍,2010,2672,politics
138099091,nanotorres88,17058,325,FALSE,Director olimpicastereo105.3 v/cencio  meta colombia. cumplo años  oct. 03 . sincero  romantico y proactivo  mis personales en esta red son personales,2010,83,personal
138111091,Bogocine,21711,1311,FALSE,Bogocine es un movimiento en pro del desarrollo del sector audiovisual que nace en la ciudad y se extiende alrededor del  mundo,2010,302,ngo
138135627,veranodelarosa,29553,242,TRUE,Gobernador del departamento del Atlántico.,2010,91,politics
138458064,FILBogota,97368,5972,FALSE,La Feria Internacional del Libro de Bogotá organizada por la Cámara Colombiana del Libro y Corferias  se realizará del 21 de abril al 5 de mayo de 2020,2010,481,evento
138764252,LaudEstereo,25180,2472,FALSE,Emisora de la Universidad Distrital Francisco José de Caldas Bogotá - Colombia  Música - Cultura - Academia #LaVerdaderaAlternativa 📻🎙,2010,219,radio
138813733,ProsperidadCol,225591,1234,TRUE,Trabajamos por una #ColombiaSinPobreza  construyendo día a día un futuro donde vivamos el reflejo de una sociedad equitativa  incluyente y reconciliada.,2010,602,government entity
138922361,ernestomaciast,123224,2109,TRUE,#CuentaOficial Senador / Presidente del Cngoreso de Colombia 2018/2019. @CeDemocratico / Comunicador Social. ernesto.macias@senado.gov.co,2010,400,politics
139128851,DYLANSFUENTES,136083,662,TRUE,AJENA - Single por Dylan Fuentes https://t.co/kegqDDQRIS,2010,413,entertainment
139256389,Fedemunicipios,33604,1141,FALSE,Representamos a los municipios en la evaluación de políticas públicas. Defendemos la descentralización  autonomía  democracia y gobernabilidad local.,2010,238,government entity
139388858,JEANKCENTENO,185656,898,FALSE,CREO EN DIOS CREO EN EL ÉXITO NO CREO EN LA FAMA,2010,405,personal
139419229,DiazHelga,155170,1104,FALSE,MAMÁ  ACTRIZ  PSICÓLOGA. Creadora de la línea de belleza HELGA by HELGA DIAZ. Instagram @helgabyhelgadiaz @helguisd https://t.co/s1QSPvrZT7,2010,257,entertainment
139508438,sergiodigra,16606,3623,FALSE,Director Ejecutivo BID por Colombia y Perú/IDB Executive Director for Colombia and Peru. Opinión personal no compromete a la institución donde trabajo,2010,147,personal
139518091,MafeCarrascal,154371,5850,TRUE,10 años de activismo. Promuevo causas: DD.HH.  anticorrupción y paz. Fundadora de @paisprimero e @ideasporbogota. Internacionalista y becaria @LideresXBogota✊🏻,2010,553,personal
139824862,OrgulloLGBT,47377,4689,FALSE,Únicos como tú  orgullosos de nuestra identidad || Blog LGBT #1 en Colombia y Latinoamérica || #Lifestyle || Contacto orgullolgbtcolombia@gmail.com 🏳️‍🌈,2010,375,ngo
139829433,Antena2RCN,354360,314,TRUE,Cuenta oficial de Antena2  la Cadena de los grandes eventos deportivos en Colombia. Escúchanos en vivo en https://t.co/F6lkwVa3rd Instagram: @antena2,2010,1231,sports
140140285,USergioArboleda,36449,1261,FALSE,Cuenta Oficial de la Universidad Sergio Arboleda. Sedes en Bogotá  Santa Marta  Barranquilla  Madrid (España) y Miami. https://t.co/VmffsPeY19,2010,197,education
