id,average_engagement,common_hts,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,listed,tipo
275299366,2.236842105,"[('HumoryReflexion', 1), ('Tolimio', 1), ('BoyacaSeLaJuega', 1)]",3,29,17,0.028619529,0.350440828,0.000444155,0.002020202,0.000547784,0.000394322,0.000423862,0.04008336,0.208333333,ElPaparazzito,26032,680,FALSE,El personaje mas querido de la televisión Colombiana  creativo  humorista  periodista y orientador personal. Genera alegría a través de su show cómico y paz int,63,entertainment
325827558,58.625,"[('AlPerroNoLoCapanDosVeces', 3), ('SeAcabaElTiempo', 1)]",1,25,8,0.037037037,0.326157386,0.000152939,0.002070393,0.000125114,0.00023335,0.00021152,0.013669687,0.061340896,progresistascol,40909,3260,FALSE,Perfil Oficial del Grupo Significativo de Ciudadan@s Progresistas. Estamos con @petrogustavo y @angelamrobledo por una Colombia Humana.,140,politics
3353462374,328.2857143,"[('LeoConGod', 4), ('SetDeCampeones', 3), ('LaVentanaAlMundo', 2)]",1,31,70,0.03432228,0.412434257,0.004989895,0.0078125,0.001053707,0.000714182,0.00129134,0.200488746,0.318972659,GodColombiano,68319,1596,FALSE,Soy el todo poderoso! Dios divertido  injusto  irónico  castigador  malgeniado  simpático e ingenuo. Papá de @Colombianchisus  -parodia-,66,personal
86428352,0.849246231,"[('trailerrumbero', 12), ('festivaldeorquestasdepuertocolombia', 9), ('carnaval', 9)]",3,14,7,0.08988764,0.299784832,3.39E-05,0,0.000228994,0.000397174,0.000172196,0.017178583,0.083333333,ALIGUERREROT,120134,108,FALSE,Hijo de Dios  Comunicador Social y Periodista Director @VallenatosAli https://t.co/SAU1K3MUr6,190,journalism
615721665,28.66463415,"[('VentanillaÚnicaDeTrámitesYServicios', 22), ('OportunidadEs', 16), ('TrabajoDecente', 12)]",2,31,58,0.035793475,0.410881563,0.000943758,0.004694836,0.005353627,0.061724502,0.002000625,0.129943503,0.242081448,MintrabajoCol,360466,590,TRUE,Cuenta Oficial del Ministerio del Trabajo de la República de Colombia | Ministra @AliciaArango ¡Trabajamos para vivir en paz!,772,government entity
175549627,19.63157895,"[('YoMeLlamo', 7), ('CómaseAlguito', 2), ('PaQueSeAntojen', 2)]",2,31,39,0.0541988,0.383453369,0.001428977,0,0.000549268,0.007091601,0.000631899,0.129943503,0.110665805,HUGOLEONROJITO,18258,9580,FALSE,Rolo  santafereño y amante de la changua. No soy #foodie  recomiendo la comida que me gusta. Viajar y contar historias. Bloguero @ELTIEMPO. personales personales,169,personal
17572957,4.666666667,"[('Zoholics19', 8), ('ZohoInColombia', 6), ('CommercePlus', 4)]",2,31,56,0.034456816,0.403476581,0.004706343,0.008547009,0.002540575,0.001740351,0.001000872,0.214689266,0.12449903,MauricioJaramil,63343,6973,TRUE,Periodista  estratega y consultor digital • Tecnología/Innovación/Ciencia/journalism • 2019: @ImpactoTIC  @HangoutsPer y @AmigosTIC. 🎙️💻🙏💡💙⚽️🇨🇴,1431,journalism
182845963,23.85074627,"[('WTD2019', 9), ('InvestInColombia', 9), ('EconomíaNaranja', 7)]",2,31,37,0.048287972,0.381776704,0.000890903,0,0.011032923,0.00927713,0.000729044,0.079096045,0.159082094,PROCOLOMBIACO,229036,1006,TRUE,Entidad encargada de promover el Turismo  la Inversión Extranjera en Colombia  las Exportaciones no minero energéticas y la imagen del país.,1107,government entity
631580827,136.9903846,"[('YoVotoLimpio', 8), ('Colombia', 8), ('AquíCabemosTodos', 7)]",2,31,63,0.034754098,0.409724694,0.003312764,0.01369863,0.007895435,0.001177397,0.001320623,0.129943503,0.276664512,fcarrilloflorez,65619,1222,TRUE,Procurador General de la Nación. @PGN_COL Constituyente de 1991.,239,politics
309876108,8,"[('VivasYVivosLosQueremos', 15), ('LaCasaSugiere', 13), ('SalvemosProtejamos', 9)]",1,31,18,0.045933735,0.356449611,0.000158705,0,0.000501811,0.002615836,0.000336516,0.013669687,0.184022688,casa_la,22278,445,FALSE,Colectivo feminista que trabaja hace más de tres décadas por los derechos humanos de las mujeres  en contra de las violencias  a favor del diálogo y la paz.,180,ngo
85908523,2.333333333,"[('ADNMedellín', 18), ('DiarioADN', 17), ('ADNmedellín', 2)]",5,23,14,0.02484472,0.338026838,0.000204726,0,0.000370935,0.006689072,0.000272199,0.059244262,0.087054889,ADNMedellin,356461,901,FALSE,Periódico ADN Medellín Diario de mayor circulación en Colombia. Distribución gratuita.  Todo lo que quieres saber está en ADN. ¡Pásalo!,523,news
1588220521,2.428571429,"[('laemisoradondesuenamejorelvallenato', 12), ('rumbaquilla', 8), ('vallenatolas24horas', 6)]",3,21,4,0.04978355,0.276962196,0.00011792,0,8.79E-05,0.007092586,0.000121483,0.005726194,0.0625,RumbaQuilla,50526,169,FALSE,LLegó la Nueva Rumba 🔥 Prende la Rumba Barranquilla con 99.1FM,64,radio
373138480,128.5046729,"[('EnVivo', 11), ('BogotáNecesitaMásNerdos', 8), ('NoEnredenLaPaz', 6)]",1,31,125,0.033509063,0.464674466,0.005667076,0.090909091,0.004054234,0.001076282,0.00293399,0.24605437,0.871040724,JuanitaGoe,84405,7294,TRUE,Representante a la Cámara por Bogotá (2018-2022) @PartidoVerdeCol / Abogada y politóloga @uniandes / LLM @harvard_law / Ex equipo de Gobierno en proceso de paz.,184,politics
345766788,845.6666667,"[('ConClaudiaDeUna', 1), ('Pride2019', 1)]",3,25,22,0.037346711,0.351428184,0.001651833,0,0.000116476,0.000308244,0.000502685,0.051535748,0.270833333,SoyChristianCas,194140,920,TRUE,Sabemos que el amor es la fuerza que rige el mundo  así que necesitamos valientes que no se rindan en el camino 💫 https://t.co/Ch4oho5m7C,202,personal
1599076992,1152.576923,[],0,19,9,0.052536232,0.320647566,0.000554706,0,3.10E-05,0.00029654,0.000207477,0.017953527,0.055110802,Batiarquitecto,31738,507,FALSE,No se lo tome tan en serio  esto es solo twitter.,68,personal
68861723,162.1416667,"[('YoVeoNoticiasUno', 4), ('ReconocemosSuBúsqueda', 2), ('YoNOmecambiolanacionalidad', 1)]",1,31,34,0.045066211,0.386337753,0.001068781,0,0.001048125,0.029078835,0.000752924,0.050122186,0.282168122,Lauraggils,83519,881,FALSE,Uruguaya de nacimiento  colombiana por elección. Amante del ajiaco y del dulce de leche. Politóloga e internacionalista. Directora de La Línea del Medio.,698,personal
594076162,8.583333333,"[('Pentecostés2019', 83), ('YoSoyMD', 57), ('RutaPentecostés', 4)]",3,23,7,0.022,0.327995237,0.000160079,0,0.000472717,0.000481243,0.000180397,0.034357165,0.020833333,MDquilla1370,32098,223,FALSE,Emisora Católica Minuto de Dios Barranquilla.  Sintonízanos en los 1370 AM.,66,radio
188486159,130.4,"[('YoVeoNoticiasUno', 2), ('Bolivar', 1), ('SimonRodriguez', 1)]",1,31,24,0.038290788,0.363422819,0.000733419,0,0.000138514,0.000565245,0.000394981,0.050122186,0.15948633,ebenjumea,84125,514,FALSE,Actor colombiano,98,entertainment
256388684,227.1369863,"[('PaOlvidarteRemix', 3), ('SinMiedo', 3), ('RacisNo', 2)]",3,31,47,0.031652508,0.405349732,0.005381087,0.005586592,0.002077873,0.000206753,0.00098214,0.194690604,0.270833333,tostaocqt,144345,783,TRUE,Sin Miedo,215,personal
274324302,14.97058824,"[('Duke', 2), ('fuerza', 2), ('fe', 2)]",5,20,1,0.05,0.287684785,6.13E-05,0,1.43E-06,0.000146435,0.000125822,0,0.014509148,JuanDavidDuke,27938,199,FALSE,the oficial twitter   jugador de futbol profesional Boyaca Chicó  -Equipos  Atl Nacional  Chicago fire  Envigado FC,68,sports
123716841,66.43103448,"[('jueveswaltersilvero', 2), ('lunesllanero', 2), ('Musica', 1)]",3,25,15,0.04,0.36304504,0.000151074,0,0.000174883,0.000372779,0.000410307,0.068714331,0.0625,WALTERSILVA_,62540,27,FALSE,Cantautor de Joropo de los Llanos Orientales Colombianos - Dos Nominaciones Grammy Latino. https://t.co/6IRFOcUQwC…,144,entertainment
52847779,1.077669903,"[('Repost', 14), ('technology', 6), ('tech', 5)]",1,31,30,0.050901379,0.383032824,0.000376661,0,0.000603892,0.000173397,0.000494223,0.082018123,0.147218151,danielfaura,15915,1512,FALSE,Faura  no Fabra ni Farah  #Tecnología #Digital #RadioHost #Voiceover  #Testing,199,personal
266893089,8.350649351,"[('75AñosANDI', 41), ('CEC2019', 29), ('IndicadoresANDI', 18)]",2,31,40,0.041432584,0.395167831,0.001406554,0.00310559,0.003070923,0.008304504,0.000896604,0.06779661,0.193665158,ANDI_Colombia,95082,1192,FALSE,Asociación Nacional de companyrios de Colombia. 75 años trabajando por el país.,552,government entity
60481951,10.25555556,"[('NaelaDiario', 28), ('GiraDejateLlevar', 21), ('GiraDejateLleva', 7)]",3,27,11,0.035891089,0.341463951,0.000324249,0,5.72E-05,0.000515344,0.000225424,0.011452388,0.1875,Naelamusic,16671,146,FALSE,Perfil oficial de la cantante NAELA - https://t.co/ehIrq0KXWy - Contrataciones: personal.manager@naela.co Web:https://t.co/07pXFTwhRj,66,entertainment
124355265,1910.772727,"[('Cali', 1), ('Colombia', 1), ('venezuelalibre', 1)]",2,31,60,0.024510858,0.403663117,0.002972178,0.008,0.014543044,0.000677753,0.001133668,0.214689266,0.152165482,CGurisattiNTN24,589444,925,TRUE,Periodista colombiana | Directora del Canal Internacional de news @NTN24 | Entrevistas| investigaciones|Reportajes| Dirige el programa @LaNocheNTN24,1476,journalism
225077623,14.62068966,"[('LoveIsInDaHouse', 21), ('loveisindahouse', 19), ('alertaenlacasa', 14)]",3,14,4,0.016483516,0.311551587,7.58E-05,0,3.35E-05,0.000318041,0.000156595,0.011452388,0.041666667,ALERTAKAMARADA,79518,59222,FALSE,Since 1996 making music  sharing the good energy from Colombia to the World. https://t.co/Y4mZmrdrC3,138,entertainment
2499219806,1385.25,"[('CoalicionPorBogota', 2), ('BancadaActivista', 2), ('ClaudiaAlcaldesaImparable', 2)]",1,31,82,0.031959822,0.434497797,0.004513482,0.020408163,0.002793078,0.000690907,0.001664022,0.159479684,0.576604423,LuisErnestoGL,80025,1417,TRUE,Activista. Libre. Feliz. BA/MA Economía-Humboldt Universität. MSc Administracion y Política Pública-LSE. Ex viceministro del interior y de trabajo,207,politics
285180126,103.4257426,"[('FuerzaConservadora', 34), ('fuerzaconservadora', 15), ('eleccionesregionales', 8)]",2,31,26,0.036616887,0.3850599,0.002691398,0.005847953,0.010381591,0.001279878,0.000767711,0.04519774,0.12449903,soyconservador,42917,4112,TRUE,Cuenta Oficial del Partido Conservador Presidente Nacional @OmarYepesAlzat #soyconservador #fuerzaconservadora,211,politics
43779912,6.538461538,"[('sonríoComoLombana', 1), ('quieroverlasorpresaparaReymar', 1), ('LoCriolloNosPertenece', 1)]",1,31,36,0.033702455,0.39206256,0.001408965,0,0.001675317,0.000457382,0.000660338,0.100244373,0.171754509,Maclaratorres,21691,916,FALSE,En radio  desde que se usaban los cartuchos. (Javeriana  La FM  LaX  Caracol radio) Libretista 5 Viudas  Esmeraldas  La Tusa #LaNiña CanalCaracol,150,personal
2413189500,48.29970326,"[('EnamorándonosColombia', 326), ('SeQueda', 4), ('MiPlatoParaEnamorar', 4)]",3,8,4,0.148148148,0.313284292,1.89E-05,0.001466276,8.11E-05,0.000115591,0.000176557,0,0.083333333,EnamorandonosCo,40030,14,FALSE,,65,personal
184665684,10.20571429,"[('Cucuta', 5), ('Neiva', 3), ('JumboConcierto', 2)]",3,22,18,0.018358531,0.343749339,0.000660074,0.002325581,0.000270513,9.45E-05,0.000375419,0.028630971,0.270833333,KevinFlorezMusc,96597,293,FALSE,Maximo Exponente De La Champeta Urbana Artista Urbano de Cartagena/Colombia 3145270422,187,entertainment
244592074,323.65,[],1,31,26,0.075984056,0.375375461,0.000854032,0,0.000348457,0.000661649,0.00050774,0.031895937,0.233095405,Paterpau,25425,328,FALSE,Síganme  dijo el ciego.,138,personal
42890967,7.965116279,"[('MiCielo', 6), ('MedaPenaPero', 3), ('MeMotiva', 3)]",3,31,35,0.023636364,0.383874839,0.001996464,0.004032258,0.001257501,0.000443637,0.000662964,0.114523885,0.3125,rosariogomez,55629,2873,FALSE,Periodista  presentadora locutora Voz comercial Radio /TV,388,journalism
15695712,29.74193548,"[('Mate30Pro', 13), ('RethinkPossibilities', 12), ('GurúDeLaAlimentación', 5)]",0,31,42,0.033423446,0.401897962,0.004010226,0,0.001224362,0.000631074,0.001095581,0.148116595,0.099199443,JoseCarlosTecno,222216,18968,TRUE,🚀Periodista. Tecnología  gadgets  radio  digital #TransformaciónDigital  👉📲Instagram: JoseCarlosTecno - Oigo e interactúo con @BluRadioCo @LaKalle @HJCKRadio,771,journalism
58857449,5.057142857,"[('CervezaSinExceso', 4), ('EnBLUJeans', 3), ('BlaBlaBLU', 3)]",0,31,34,0.042699199,0.391271935,0.001785937,0.003546099,0.000471115,0.000416095,0.000726922,0.089767633,0.154310245,HernandezSimon,16017,2415,FALSE,Viajero | Tech & Entertainment Journalist | @BluRadioCo | Profesor PUJ | • Tech • Música • Cultura • Series & Cine • Astronauta • #Geek #LegoMan #FunkoMan,72,journalism
589478235,69.20652174,"[('NoticiaPaChicanear', 35), ('HoróscopoCaleño', 9), ('FeriadeCali', 6)]",4,28,12,0.058704453,0.328983919,0.000275513,0,0.000144788,0.000524588,0.000217266,0.019139657,0.052790347,QuieroaCali,37810,309,FALSE,Plataforma digital que busca promover la cultura  el turismo y todo lo positivo de la ciudad de Cali. #QuieroaCali,114,informative
599480425,4.865546218,"[('ApropiaciónTIC', 81), ('PoderDigital', 27), ('ConvivenciaDigital', 17)]",0,30,27,0.032804233,0.368251085,0.001035824,0,0.001830964,0.013070522,0.000515591,0.098744397,0.055110802,EnTICconfio,47856,5809,TRUE,En TIC confío es la iniciativa de uso seguro y responsable de las TIC del @Ministerio_TIC. ¡Usa tu #PoderDigital!,581,informative
15232111,17.1459854,"[('CinematecaDistrital', 16), ('CarteleraCinemateca', 13), ('EntradaLibre', 13)]",2,31,31,0.046792453,0.382278162,0.001109149,0,0.000946517,0.000500335,0.000677219,0.084745763,0.110665805,CinematecaBta,35723,841,FALSE,Cinemateca de Bogotá  Transformando miradas desde 1971.,269,government entity
132297282,9.753846154,"[('LideraLaVida', 6), ('Hoy', 5), ('SeguimosPorLaPaz', 5)]",1,31,28,0.046104928,0.362969579,0.000692532,0,0.003932663,0.00066436,0.000541229,0.050122186,0.208559047,CODHESColombia,23552,867,FALSE,La Consultoría para los Derechos Humanos y el Desplazamiento  CODHES  promueve el respeto de los derechos de las víctimas de Colombia,277,government entity
134538219,8.594594595,"[('MercadoDelCambio', 4), ('LaOlaNaranja', 2)]",1,30,20,0.04244186,0.355578628,0.00052436,0,0.00020204,0.000557643,0.000332219,0.045565624,0.122681792,LINAPALMA,33272,4833,FALSE,Comunicadora Social y Periodista.  De Aracataca y Santa Marta.,153,journalism
288598161,4.936585366,"[('NowPlaying', 16), ('InstaSize', 8), ('kabbalah', 6)]",3,22,4,0.023809524,0.297233471,9.37E-05,0,0.000189041,0.000555541,0.000110828,0.011452388,0.041666667,MileTaborda22,31026,950,FALSE,Coach en Servicio al Cliente | Marketing Digital | Account Manager | Estudiante de la Kabbalah.,86,personal
256166096,110,[],3,13,2,0.065789474,0.301857674,9.97E-05,0,8.20E-06,0.00011006,0.000158731,0,0.041666667,MajoVargas01,24266,20,FALSE,Actriz〽️odelo escritora} 〰️Me Embelesa Redactar^Anotar y Analizar Selenofilia\Amor y Fascinación Por La🌙🔅[Namasté]mi luz honra tu luz,27,entertainment
626592458,6.25,"[('PensionarseDe65', 3), ('MiTesoroEs', 1)]",2,31,66,0.027447483,0.413312815,0.002591569,0.00862069,0.003791205,0.007764338,0.001247837,0.248587571,0.152165482,darcyquinnr,141301,618,FALSE,Caracol Radio  6Am Hoy por hoy y Mascotas Caracol,397,journalism
1700295558,23.8,[],3,29,4,0.05,0.308415161,0.000430665,0.002631579,8.37E-05,0.007059197,0.0001456,0.011452388,0.041666667,mauroalzatediaz,27173,443,FALSE,♥️... S&M ... 👬 ... 10/08/2019 ...♥️ Instagram : ➡️@mauroalzatediaz  Facebook : ⬇️Mauro Alzate Diaz Ⓜ️ https://t.co/upBiUlJFyQ,43,personal
247379224,429.1666667,"[('ArgentinaDecide', 2), ('VivaMexico', 2), ('Los100delBenny', 1)]",1,31,12,0.037411527,0.347235364,0.00043485,0,0.00022889,0.000572415,0.000286765,0.013669687,0.110413613,pvillegas_tlSUR,163556,1042,TRUE,Periodista colombiana. Presidenta de teleSUR. Somos la Señal Informativa de América Latina.,938,journalism
180059355,2.27638191,"[('travel2fit', 12), ('fun2eat', 7), ('elmetodofun2fit', 4)]",3,29,17,0.03374778,0.349389084,0.001064774,0,0.000270231,0.0006702,0.000413017,0.045809554,0.1875,tata2fit,25804,616,FALSE,Ser saludable debe ser un placer y no una tortura. Fundadora Fun2fit gym . Entrenadora Adidas. Autora 📚 Maratonista/ciclista. Asesoría fun2fit1@gmail.com,87,personal
70493521,1.769230769,"[('ProyectosDeLey', 78), ('Congreso', 30), ('ControlPolítico', 18)]",1,31,32,0.052114804,0.38805481,0.000479486,0,0.00120125,0.001112148,0.000600277,0.068348436,0.208559047,CngoresoVisible,22151,2735,FALSE,Programa del Departamento de Ciencia Política de la Universidad de los Andes que hace seguimiento al Cngoreso de la República. Uniandes| Vigilada Mineducación,421,informative
61018481,10.22857143,"[('EnVideo', 14), ('MarchaEstudiantil', 5), ('LoMásComentado', 4)]",3,31,67,0.022447304,0.422717658,0.002276039,0.00729927,0.004390334,0.019368934,0.001457432,0.234773964,0.541666667,elheraldoco,1036689,4271,TRUE,news sobre Barranquilla y los departamentos de la región Caribe colombiana. Instagram: elheraldoco,3157,news
308257399,123.8541667,"[('MePasoALaFM', 5), ('EldatodeCristina', 2), ('HackeoElectoral', 2)]",6,31,36,0.037560976,0.400148177,0.001843195,0.003937008,0.001899789,0.001897883,0.000963323,0.0865234,0,cristinaplazasm,49940,1242,TRUE,La Paz del país se alcanzará en el momento q garanticemos los derechos de los niños! SÍ se puede cambiar el mundo  sólo es cuestión de querer! @lafm,202,personal
4827264434,214.953125,"[('GraciasConCocaCola', 3), ('Micolombia', 1), ('willpleasevisitcali', 1)]",3,28,21,0.044097693,0.368328759,0.001034651,0,0.000218924,0.000235151,0.000623863,0.057261942,0.229166667,mindo_el,43375,601,FALSE,Tu Dejavú en Videos,22,personal
4255288041,418.5,"[('ONosUnimosONosHundimos', 1)]",3,3,1,0,0.254554904,3.87E-06,0,2.20E-06,6.58E-05,0.000127013,0,0.020833333,Diana_GomezYN,49578,15,FALSE,Instagram & SnapChat : dinaoneg,33,personal
595008217,3.728813559,"[('UnidosPorLasVíctimas', 138), ('UnidadVíctimasRindeCuentas', 53), ('LeyDeVíctimas', 27)]",2,31,33,0.062401884,0.377648496,0.00033806,0,0.002349918,0.035626975,0.000674387,0.06779661,0.145248869,UnidadVictimas,85157,70,TRUE,Somos la entidad que trabaja por la atención y reparación integral de las víctimas del conflicto 🇨🇴. @RamonRguezA  director General. #UnidosPorLasVíctimas,380,government entity
70734968,23.36363636,"[('ElCrew', 1), ('Periscope', 1)]",3,28,23,0.037037037,0.358130977,0.000962344,0,0.00022285,0.000303138,0.000433715,0.062988137,0.25,Carlagiraldoq,305732,456,FALSE,las muñecas de la mafia /falsa identidad /loquito por ti/ LA RUTA BLANCA / Nora / cumbia Ninja / los graduados / la traicionera  / me llaman Lolita /,377,personal
135662645,8.452380952,"[('LaHoraDelRegreso', 15), ('LoMejorDeMiCiudad', 4), ('NoHayFiestaSin', 3)]",3,30,20,0.042203147,0.366473587,0.000582587,0,0.001355766,0.00713437,0.000475236,0.074440525,0.145833333,catalinamaya,49251,701,TRUE,🇨🇴Colombiana 🙋🏻‍♀️Modelo 🎤Periodista 📣Productora 🏢companyria Los invitó a escuchar La Hora del Regreso de lunes a viernes en @WRadiocolombia 📻,136,entertainment
116917364,45.32450331,"[('VamosEscarabajos', 128), ('ElPortalDelCiclismo', 112), ('ClasicoRCN2019', 73)]",5,29,16,0.064387917,0.337569427,0.00034538,0,0.000255446,0.007016909,0.000649376,0.037027664,0.15960063,mundociclistico,52332,2948,FALSE,El portal del ciclismo Colombiano y Mundial. 40+ años dedicados a nuestros ESCARABAJOS.,496,sports
80623485,104.84,"[('AlpinaAlimentaTuVida', 9), ('ArequipeAlpina', 1), ('RecetasAlpina', 1)]",0,29,20,0.028693529,0.36184141,0.001018286,0,0.000186662,0.000222268,0.000372276,0.071814107,0.044088641,Alpina,43296,1364,FALSE,Somos una company colombiana con presencia en Ecuador  Venezuela y Estados Unidos  comprometida con alimentar saludablemente en todas las etapas de la vida.,187,company
48371942,114.7074468,"[('Tutu', 8), ('Dime', 8), ('LasDedicables', 7)]",3,29,17,0.02514919,0.337569427,0.000874635,0.003095975,0.00061795,0.000318628,0.000534254,0.017178583,0.291666667,SonyMusicCol,232969,732,TRUE,Todos tus artistas Sony Music del mundo en un solo lugar. 🎼❤️ Instagram: @sonymusiccol,677,company
595043885,46.43434343,"[('PrevengamosLosIncendiosForestales', 9), ('IndicadoresEconómicos', 8), ('DeParchePorElValle', 8)]",4,28,13,0.054054054,0.327687492,0.000442806,0.002331002,0.000601886,0.00062522,0.000330279,0.019139657,0.061588738,TwiterosCali,244657,72,FALSE,¡El Pulso Virtual de la Ciudad! Información  Opinión y Servicio.,427,informative
219810356,14.79104478,"[('ODS', 27), ('Nariño2030', 13), ('Meta', 11)]",2,31,27,0.040135397,0.359236092,0.000475843,0.001953125,0.002099452,0.006896967,0.000551929,0.050847458,0.12449903,PnudColombia,73249,3151,TRUE,PNUD es la red global de desarrollo que conecta a los países y personas con los conocimientos  experiencias y recursos necesarios para forjar una vida mejor.,620,ngo
14485358,13.39705882,"[('ModoWingo', 6), ('SabíasQue', 2), ('JuntosPorElLlano', 2)]",2,20,14,0.029100529,0.342871911,8.18E-05,0,0.000168797,0.000167847,0.000332464,0.04519774,0.041499677,wingo,42083,87,FALSE,Cuenta oficial de la aerolínea más cool donde vuelas bien sin pagar más. ✈️ Nos tuiteamos todos los días de 7:00 a.m. a 9:00 p.m. ¿Ya descubriste el #ModoWingo?,57,company
2905493122,121.9583333,"[('CopaAguila', 1), ('CopaÁguila', 1)]",5,28,21,0.19306184,0.338748137,0.00044323,0.00203252,0.000177668,0.000152147,0.000412059,0.007405533,0.290182963,CopaAguila_,85936,62,FALSE,Copa Colombia #LaCopaDeTodos Síguenos en Facebook https://t.co/bFb7PXKT5L,85,competition
114766106,7.959390863,"[('FelizJueves', 30), ('FelizMartes', 27), ('FelizMiércoles', 25)]",3,29,29,0.022182786,0.352207875,0.000535207,0.003921569,0.00119432,0.000224638,0.0005051,0.034357165,0.479166667,TVyNovelasCol,597721,1523,TRUE,TVyNovelas es la revista líder en el mundo del entertainment. Nadie conoce mejor a los famosos. https://t.co/OIXAXsJj39,1073,gossip
523793509,10.18518519,"[('herbalife', 4), ('hidrataciónherbalife', 1), ('ciclismo', 1)]",5,29,26,0.037955466,0.369263405,0.000855713,0,0.00110692,0.006754999,0.000521916,0.118488524,0.145091481,RICHENAO,58871,934,FALSE,Presentador y Periodista Deportivo Colombiano de @newsRCN Enamorado de mi familia. No discuto sobre personales de hinchas. https://t.co/5RavEm1TZz,188,journalism
156456941,194.1956522,"[('SalvaMiPáramo', 6), ('China70years', 2), ('DiaMundialDeLosAnimales', 1)]",1,31,34,0.036418816,0.369029299,0.001024565,0.002012072,0.000569795,0.000162094,0.000544241,0.068348436,0.233095405,ismene2,73168,12997,FALSE,Mamerta.🐝🐝🐝🐝🐝,439,personal
2252439483,183.2831858,"[('TalCual', 3), ('SinEfectivo', 1), ('ArbolDeBilletes', 1)]",0,18,6,0.0625,0.302747338,0.000123561,0,8.27E-05,0.000107377,0.000160587,0.008976763,0.044088641,iGomezSebastian,63237,4270,FALSE,Creador de contenido. #Influenciador. snap: gomezsebastian1 | contactogomezsebastian@gmail.com,190,personal
67359917,63.76923077,"[('LEGARDA', 1)]",3,27,17,0.025303644,0.346271395,0.000368105,0,0.000375026,0.000449226,0.000354855,0.045809554,0.1875,majomartinezt,241091,907,FALSE,Actriz   Periodista  Escritora Instagram @mariajosemartinez11,607,entertainment
239529737,1.148264984,"[('PrimerPlano', 3), ('Cali', 3), ('regalaunasonrisa', 3)]",4,28,12,0.065789474,0.348691423,0.000334245,0,0.002583467,0.001174307,0.000269072,0.028709485,0.026395173,magazinpacifico,28003,87,FALSE,Estamos comprometidos con el desarrollo social y cultural de la región.   Nuestra gente  nuestras historias  nuestra región. Miércoles 8:00 p.m por Telepacífico,129,informative
2410391640,25.22222222,"[('ColombiaEnLima', 165), ('imPARAble', 48), ('imPARAbles', 30)]",5,31,23,0.032665182,0.364637011,0.002097021,0.003846154,0.000919319,0.000765976,0.00049172,0.096271926,0.145091481,COLParalimpico,16442,1465,TRUE,Máximo ente rector del sports para personas en situación de discapacidad en Colombia.,52,government entity
50859813,42.45833333,"[('AmordeLocos', 21), ('YouTube', 4), ('AmorDeLocos', 3)]",3,29,30,0.02405418,0.362066482,0.002769305,0.003745318,0.000941803,0.008156888,0.000559083,0.074440525,0.354166667,PeterManjarres,1419407,985,TRUE,El Caballero del Vallenato. Artista Colombiano. Doble ganador del Grammy Latino 2008 y 2009. Contrataciones Manager Juank Vega: 3187428660 - 3013630069,2317,entertainment
280799144,1.041666667,"[('Actualidad', 45), ('Elecciones2019', 23), ('Judicial', 18)]",2,31,36,0.035830415,0.378221062,0.003747502,0.028571429,0.003971802,0.001921184,0.000647475,0.06779661,0.165998707,360RadioCo,42073,2188,FALSE,Medio de comunicación especializado en gobierno  política  economía  poder y opinión. Estamos presentes en internet  radio e impresos.,204,informative
107116858,4.222222222,"[('miercoles', 1), ('Profe', 1), ('StereoShirry', 1)]",3,27,19,0.033266129,0.343546458,0.000453174,0,0.000253807,0.00679716,0.000369593,0.057261942,0.1875,vozespinosa,61097,433,FALSE,#Locutora🎙 #Vocalcoach #Emprendedora 🍀🎒💰📱 #Mamá ❤Martina❤Luciana 😍,330,personal
555010031,4.125,"[('CaliCo', 4), ('WhatsApp', 3), ('mercadillodelpuerto', 1)]",4,22,1,0.060606061,0.28128973,2.70E-05,0,6.96E-05,0.000618148,0.000111835,0.003189943,0,TraficoCali,24090,137,FALSE,Para tratar cualquier tema relacionado con el tránsito  la movilidad  vías y trancones en Santiago de Cali  Colombia. #TraficoCali @TraficoCali,58,informative
253582640,5.0625,[],3,29,59,0.027157614,0.38119333,0.001684666,0.007352941,0.001341509,0.000815957,0.000893471,0.125976273,0.770833333,RatingColombia,250986,51,FALSE,Audiencia de los principales canales de televisión del país (RATING PERSONAS). Datos del Viernes se publican el Lunes. https://t.co/D4liENwWAn,423,informative
56799803,408.32,[],1,31,14,0.054195804,0.347304424,0.000464515,0,0.000327899,0.000299975,0.000264065,0.031895937,0.085877254,katy_666,16017,636,FALSE,Si no le gusta lo que escribo siga derecho...... Contadora,29,personal
110758478,2.565891473,"[('LaGuajira', 9), ('DiálogoConLaSupersalud', 5), ('Maicao', 4)]",2,31,34,0.03749124,0.389265859,0.000724522,0,0.003434743,0.007343558,0.000811671,0.096045198,0.117582418,Supersalud,79746,2074,FALSE,Cuenta oficial de la Superintendencia Nacional de Salud. ¡Síguenos en Facebook|supersalud - Linea de atención: 01 8000 513 700 en Bogotá,321,government entity
